7.124576406741285517e-218,1.567692046433412489e-213,2.812807282416768606e-209,4.115254673437925917e-205,4.909428867972825032e-201,4.775762745052539515e-197,3.788192421658690943e-193,2.450184762480781558e-189,1.292239924365854197e-185,5.557314700665115117e-182,1.948786862086161456e-178,5.572386246629057713e-175,1.299258588661590553e-171,2.470173721780468353e-168,3.829454505399251353e-165,4.840874767709232563e-162,4.989859268565929167e-159,4.194017737379778625e-156,2.874416814668840413e-153,1.606374283135942552e-150,7.320171517400354429e-148,2.720027453829122143e-145,8.241434931955771371e-143,2.036150601558771850e-140,4.101988854071756833e-138,6.738396640781545181e-136,9.026017736299529006e-134,9.858556055652993756e-132,8.780271677303971955e-130,6.376466963378211988e-128,3.775980910979620676e-126,1.823295174043630953e-124,7.178962603476383768e-123,2.304856628971522968e-121,6.033977087216689483e-120,1.288074296045270426e-118,2.242103657542978909e-117,3.182350251381190729e-116,3.683136227753224998e-115,3.475882638230364604e-114,2.674791548716922296e-113,1.678387732681435649e-112,8.587607113584415415e-112,3.582857650959159163e-111,1.218889838778723937e-110,3.381246832625852060e-110,7.648333395840584295e-110,1.410698687518097505e-109,2.121676811701318000e-109,2.601966577512885690e-109,2.601966577512885690e-109,2.121676811701318000e-109,1.410698687518097505e-109,7.648333395840584295e-110,3.381246832625852060e-110,1.218889838778723937e-110,3.582857650959159163e-111,8.587607113584415415e-112,1.678387732681435649e-112,2.674791548716922296e-113,3.475882638230364604e-114,3.683136227753224998e-115,3.182350251381190729e-116,2.242103657542978909e-117,1.288074296045270426e-118,6.033977087216689483e-120,2.304856628971522968e-121,7.178962603476383768e-123,1.823295174043630953e-124,3.775980910979620676e-126,6.376466963378211988e-128,8.780271677303971955e-130,9.858556055653554339e-132,9.026017736299529006e-134,6.738396640781545181e-136,4.101988854071756833e-138,2.036150601558887455e-140,8.241434931955771371e-143,2.720027453829122143e-145,7.320171517400771196e-148,1.606374283135942552e-150,2.874416814668840413e-153,4.194017737380017204e-156,4.989859268565929167e-159,4.840874767709782379e-162,3.829454505399033978e-165,2.470173721780468353e-168,1.299258588661664328e-171,5.572386246629057713e-175,1.948786862086161456e-178,5.557314700665431500e-182,1.292239924365854197e-185,2.450184762480781558e-189,3.788192421658045119e-193,4.775762745052539515e-197,4.909428867973382718e-201,4.115254673437925917e-205,2.812807282416768606e-209,1.567692046433323117e-213,7.124576406741285517e-218
1.567692046433412489e-213,3.449550137640660385e-209,6.189302146612342603e-205,9.055207849960304108e-201,1.080270903062977119e-196,1.050859004612221770e-192,8.335539954592151528e-189,5.391387424519684232e-185,2.843445190082060512e-181,1.222831724776889726e-177,4.288111305811338602e-174,1.226148068287890660e-170,2.858889061499596278e-167,5.435371137686056056e-164,8.426333058359190987e-161,1.065186256397956806e-157,1.097968811275731509e-154,9.228518123926255271e-152,6.324867783335204813e-149,3.534666545065854160e-146,1.610730801553134302e-143,5.985149378724720248e-141,1.813445636122394620e-138,4.480346509280392122e-136,9.026017736299529006e-134,1.482717036969585112e-131,1.986085264349879969e-129,2.169277025809062306e-127,1.932011292770999630e-125,1.403078017855894574e-123,8.308669742142186566e-122,4.011979350721869022e-120,1.579659187101130318e-118,5.071607347756236061e-117,1.327716533300216507e-115,2.834279140040969108e-114,4.933525687061985822e-113,7.002444627213167929e-112,8.104374268084348240e-111,7.648333395840584295e-110,5.885612276995233396e-109,3.693124965108738222e-108,1.889617375304282128e-107,7.883721251971037233e-107,2.682045635616829700e-106,7.440096735463647367e-106,1.682939552979621284e-105,3.104101894736663390e-105,4.668538412556235935e-105,5.725368184405859550e-105,5.725368184405859550e-105,4.668538412556235935e-105,3.104101894736663390e-105,1.682939552979621284e-105,7.440096735463647367e-106,2.682045635616829700e-106,7.883721251971037233e-107,1.889617375304282128e-107,3.693124965108843357e-108,5.885612276995233396e-109,7.648333395840584295e-110,8.104374268084348240e-111,7.002444627213167929e-112,4.933525687061985822e-113,2.834279140040969108e-114,1.327716533300216507e-115,5.071607347756236061e-117,1.579659187101130318e-118,4.011979350721869022e-120,8.308669742142186566e-122,1.403078017855894574e-123,1.932011292770999630e-125,2.169277025809185724e-127,1.986085264349879969e-129,1.482717036969585112e-131,9.026017736299529006e-134,4.480346509280392122e-136,1.813445636122394620e-138,5.985149378724720248e-141,1.610730801553225801e-143,3.534666545065854160e-146,6.324867783335204813e-149,9.228518123926779283e-152,1.097968811275731509e-154,1.065186256398077778e-157,8.426333058358712440e-161,5.435371137686056056e-164,2.858889061499758571e-167,1.226148068287890660e-170,4.288111305811338602e-174,1.222831724776959206e-177,2.843445190082060512e-181,5.391387424519684232e-185,8.335539954590730605e-189,1.050859004612221770e-192,1.080270903063099977e-196,9.055207849960304108e-201,6.189302146612342603e-205,3.449550137640464248e-209,1.567692046433412489e-213
2.812807282416768606e-209,6.189302146612342603e-205,1.110505994508047922e-200,1.624716706454738735e-196,1.938259411362998590e-192,1.885487566063277798e-188,1.495591403968293595e-184,9.673413757836070228e-181,5.101807689853244100e-177,2.194046967609457301e-173,7.693877593013691491e-170,2.199997265820104799e-166,5.129517618018525072e-163,9.752330857009701181e-160,1.511881816619819226e-156,1.911194016671111425e-153,1.970013610293607431e-150,1.655812635137807459e-147,1.134829649851395254e-144,6.342020948243965497e-142,2.890028905185298328e-139,1.073876198908380521e-136,3.253746871496065851e-134,8.038792642806024299e-132,1.619479315318743759e-129,2.660342181897142810e-127,3.563502862551047718e-125,3.892191855955997310e-123,3.466481472800230771e-121,2.517451099788797863e-119,1.490770257530043773e-117,7.198432090211856322e-116,2.834279140041130324e-114,9.099653285721416864e-113,2.382234918106807920e-111,5.085361645896310959e-110,8.851902395071296042e-109,1.256402830323473343e-107,1.454114857095881981e-106,1.372290426752863099e-105,1.056016907904680579e-104,6.626332525170634159e-104,3.390416840047995004e-103,1.414524529899748816e-102,4.812219027837979878e-102,1.334927885040224747e-101,3.019588344061530008e-101,5.569486963171777558e-101,8.376453063569437631e-101,1.027265358668648745e-100,1.027265358668648745e-100,8.376453063569437631e-101,5.569486963171777558e-101,3.019588344061530008e-101,1.334927885040224747e-101,4.812219027837979878e-102,1.414524529899748816e-102,3.390416840047995004e-103,6.626332525170822522e-104,1.056016907904680579e-104,1.372290426752863099e-105,1.454114857095881981e-106,1.256402830323473343e-107,8.851902395071296042e-109,5.085361645896310959e-110,2.382234918106807920e-111,9.099653285721416864e-113,2.834279140041130324e-114,7.198432090211856322e-116,1.490770257530043773e-117,2.517451099788797863e-119,3.466481472800230771e-121,3.892191855956218329e-123,3.563502862551047718e-125,2.660342181897142810e-127,1.619479315318743759e-129,8.038792642806024299e-132,3.253746871496065851e-134,1.073876198908380521e-136,2.890028905185298328e-139,6.342020948243965497e-142,1.134829649851395254e-144,1.655812635137901370e-147,1.970013610293607431e-150,1.911194016671328703e-153,1.511881816619733316e-156,9.752330857009701181e-160,5.129517618018816884e-163,2.199997265820104799e-166,7.693877593013691491e-170,2.194046967609581911e-173,5.101807689853244100e-177,9.673413757836070228e-181,1.495591403968038582e-184,1.885487566063277798e-188,1.938259411363218958e-192,1.624716706454738735e-196,1.110505994508047922e-200,6.189302146611991153e-205,2.812807282416768606e-209
4.115254673437925917e-205,9.055207849960304108e-201,1.624716706454738735e-196,2.377028480069139618e-192,2.835754568330651880e-188,2.758547151969755224e-184,2.188112763077478846e-180,1.415260882744356001e-176,7.464157985474271111e-173,3.209982459032651448e-169,1.125646464279083623e-165,3.218687994130016460e-162,7.504698769087298676e-159,1.426806784350311217e-155,2.211946317980508921e-152,2.796156764140175413e-149,2.882212289187444411e-146,2.422523124027804731e-143,1.660303231330626847e-140,9.278641842777752034e-138,4.228233136617817407e-135,1.571125783795049699e-132,4.760367730420375555e-130,1.176108978347076666e-127,2.369365957832455453e-125,3.892191855955775620e-123,5.213553697970320962e-121,5.694439439653970423e-119,5.071607347756236061e-117,3.683136227753015363e-115,2.181059224239372105e-113,1.053160715483379276e-111,4.146668899001148960e-110,1.331317326459490640e-108,3.485309299804781445e-107,7.440096735463435342e-106,1.295070335171866765e-104,1.838169878018404433e-103,2.127430840636135692e-102,2.007718277505544121e-101,1.544996894259382367e-100,9.694601568484207981e-100,4.960321609350430656e-99,2.069508536454313437e-98,7.040477663617947407e-98,1.953055316642295172e-97,4.417784013301167121e-97,8.148392318634599778e-97,1.225510109852596112e-96,1.502932175463441223e-96,1.502932175463441223e-96,1.225510109852596112e-96,8.148392318634599778e-97,4.417784013301167121e-97,1.953055316642295172e-97,7.040477663617947407e-98,2.069508536454313437e-98,4.960321609350430656e-99,9.694601568484484109e-100,1.544996894259382367e-100,2.007718277505544121e-101,2.127430840636135692e-102,1.838169878018404433e-103,1.295070335171866765e-104,7.440096735463435342e-106,3.485309299804781445e-107,1.331317326459490640e-108,4.146668899001148960e-110,1.053160715483379276e-111,2.181059224239372105e-113,3.683136227753015363e-115,5.071607347756236061e-117,5.694439439653970423e-119,5.213553697970320962e-121,3.892191855955775620e-123,2.369365957832455453e-125,1.176108978347143501e-127,4.760367730420375555e-130,1.571125783795049699e-132,4.228233136617817407e-135,9.278641842777752034e-138,1.660303231330626847e-140,2.422523124027942208e-143,2.882212289187444411e-146,2.796156764140334739e-149,2.211946317980383005e-152,1.426806784350311217e-155,7.504698769087726242e-159,3.218687994129833353e-162,1.125646464279083623e-165,3.209982459032833840e-169,7.464157985474271111e-173,1.415260882744597451e-176,2.188112763077354272e-180,2.758547151969755224e-184,2.835754568330651880e-188,2.377028480069139618e-192,1.624716706454738735e-196,9.055207849959789209e-201,4.115254673437925917e-205
4.909428867972825032e-201,1.080270903062977119e-196,1.938259411362998590e-192,2.835754568330651880e-188,3.383006993493552199e-184,3.290899858265798388e-180,2.610381329439976011e-176,1.688382174329373073e-172,8.904613589414593399e-169,3.829454505399251353e-165,1.342877096412252624e-161,3.839840060780093334e-158,8.952978055089732407e-155,1.702156238670159335e-151,2.638814355279659636e-148,3.335767486239173394e-145,3.438430264715989109e-142,2.890028905185134244e-139,1.980713530585473808e-136,1.106926198578639902e-133,5.044210253964758187e-131,1.874326351651051535e-128,5.679037778327649782e-126,1.403078017855894574e-123,2.826613309561483706e-121,4.643318718682290505e-119,6.219680933661542099e-117,6.793369448653125439e-115,6.050341350878518911e-113,4.393918908086008883e-111,2.601966577512885690e-109,1.256402830323437642e-107,4.946905505042490284e-106,1.588238938683365171e-104,4.157914746010514004e-103,8.875908927181862294e-102,1.544996894259382367e-100,2.192905416432672661e-99,2.537988827532105354e-98,2.395173774775879018e-97,1.843155030614169817e-96,1.156549486742968495e-95,5.917579356766981446e-95,2.468888503295819011e-94,8.399170167810803627e-94,2.329961791711307854e-93,5.270341227569895872e-93,9.720893517205862436e-93,1.462012727945403875e-92,1.792972536171502755e-92,1.792972536171502755e-92,1.462012727945403875e-92,9.720893517205862436e-93,5.270341227569895872e-93,2.329961791711307854e-93,8.399170167810803627e-94,2.468888503295819011e-94,5.917579356766981446e-95,1.156549486743001261e-95,1.843155030614169817e-96,2.395173774775879018e-97,2.537988827532105354e-98,2.192905416432672661e-99,1.544996894259382367e-100,8.875908927181862294e-102,4.157914746010514004e-103,1.588238938683365171e-104,4.946905505042490284e-106,1.256402830323437642e-107,2.601966577512885690e-109,4.393918908086008883e-111,6.050341350878518911e-113,6.793369448653511349e-115,6.219680933661542099e-117,4.643318718682290505e-119,2.826613309561483706e-121,1.403078017855894574e-123,5.679037778327649782e-126,1.874326351651051535e-128,5.044210253964758187e-131,1.106926198578576946e-133,1.980713530585473808e-136,2.890028905185298328e-139,3.438430264715989109e-142,3.335767486239173394e-145,2.638814355279659636e-148,1.702156238670159335e-151,8.952978055090750899e-155,3.839840060780093334e-158,1.342877096412252624e-161,3.829454505399251353e-165,8.904613589414593399e-169,1.688382174329564979e-172,2.610381329439530636e-176,3.290899858265798388e-180,3.383006993493936809e-184,2.835754568330651880e-188,1.938259411362998590e-192,1.080270903062977119e-196,4.909428867972825032e-201
4.775762745052539515e-197,1.050859004612221770e-192,1.885487566063277798e-188,2.758547151969755224e-184,3.290899858265798388e-180,3.201300469660146144e-176,2.539310017270457600e-172,1.642413589119274239e-168,8.662172929490291442e-165,3.725192207196582394e-161,1.306315374089143993e-157,3.735295001189404580e-154,8.709220604397025848e-151,1.655812635137807459e-147,2.566968913892856141e-144,3.244946513201193240e-141,3.344814152786022050e-138,2.811343793480244173e-135,1.926785812032140605e-132,1.076788572125098665e-129,4.906874517776903259e-127,1.823295174043630953e-124,5.524417967721885811e-122,1.364877240566845862e-119,2.749654776859498198e-117,4.516897819774963113e-115,6.050341350878518911e-113,6.608410387184445359e-111,5.885612276995233396e-109,4.274288270660418397e-107,2.531124368828787897e-105,1.222195491817905530e-103,4.812219027837979878e-102,1.544996894259382367e-100,4.044709654648764680e-99,8.634249792158883380e-98,1.502932175463484052e-96,2.133200474609760356e-95,2.468888503295889267e-94,2.329961791711307854e-93,1.792972536171553510e-92,1.125060796303396986e-91,5.756464915359386681e-91,2.401669532814102622e-90,8.170490917683750904e-90,2.266525296830516322e-89,5.126848756795428674e-89,9.456228485343408838e-89,1.422207370079925180e-88,1.744156330894289319e-88,1.744156330894289319e-88,1.422207370079925180e-88,9.456228485343408838e-89,5.126848756795428674e-89,2.266525296830516322e-89,8.170490917683750904e-90,2.401669532814102622e-90,5.756464915359386681e-91,1.125060796303460889e-91,1.792972536171553510e-92,2.329961791711307854e-93,2.468888503295889267e-94,2.133200474609760356e-95,1.502932175463484052e-96,8.634249792158883380e-98,4.044709654648764680e-99,1.544996894259382367e-100,4.812219027837979878e-102,1.222195491817905530e-103,2.531124368828787897e-105,4.274288270660418397e-107,5.885612276995233396e-109,6.608410387184632973e-111,6.050341350878518911e-113,4.516897819774963113e-115,2.749654776859498198e-117,1.364877240566923458e-119,5.524417967721885811e-122,1.823295174043630953e-124,4.906874517777182077e-127,1.076788572125098665e-129,1.926785812032140605e-132,2.811343793480404252e-135,3.344814152786022050e-138,3.244946513201377367e-141,2.566968913892564231e-144,1.655812635137807459e-147,8.709220604398016213e-151,3.735295001189404580e-154,1.306315374089143993e-157,3.725192207196794029e-161,8.662172929490291442e-165,1.642413589119274239e-168,2.539310017270024662e-172,3.201300469660146144e-176,3.290899858266359612e-180,2.758547151969755224e-184,1.885487566063277798e-188,1.050859004612102241e-192,4.775762745052539515e-197
3.788192421658690943e-193,8.335539954592151528e-189,1.495591403968293595e-184,2.188112763077478846e-180,2.610381329439976011e-176,2.539310017270457600e-172,2.014211232254079484e-168,1.302782203319458242e-164,6.870939700801905866e-161,2.954867241498207050e-157,1.036185058721189224e-153,2.962880899145173709e-150,6.908258482125603268e-147,1.313410487699330304e-143,2.036150601559119129e-140,2.573930583702251997e-137,2.653146795989051993e-134,2.229991693823410064e-131,1.528349669141560994e-128,8.541216401251746302e-126,3.892191855956218329e-123,1.446259650966511460e-120,4.382034744309503266e-118,1.082637035218250959e-115,2.181059224239495884e-113,3.582857650959261095e-111,4.799203494266844230e-109,5.241870562744333823e-107,4.668538412556500820e-105,3.390416840047995004e-103,2.007718277505658328e-101,9.694601568485036366e-100,3.817109983426641190e-98,1.225510109852630833e-96,3.208312321926535414e-95,6.848790732589805417e-94,1.192143869218734337e-92,1.692080260931447429e-91,1.958352040790627395e-90,1.848153703041152466e-89,1.422207370079965642e-88,8.924117486524788920e-88,4.566097172749742165e-87,1.905033145325271841e-86,6.480931618235017904e-86,1.797835112693842818e-85,4.066678066786692640e-85,7.500794113518265210e-85,1.128111983147591069e-84,1.383485769205377868e-84,1.383485769205377868e-84,1.128111983147591069e-84,7.500794113518265210e-85,4.066678066786692640e-85,1.797835112693842818e-85,6.480931618235017904e-86,1.905033145325271841e-86,4.566097172749742165e-87,8.924117486525042297e-88,1.422207370079965642e-88,1.848153703041152466e-89,1.958352040790627395e-90,1.692080260931447429e-91,1.192143869218734337e-92,6.848790732589805417e-94,3.208312321926535414e-95,1.225510109852630833e-96,3.817109983426641190e-98,9.694601568485036366e-100,2.007718277505658328e-101,3.390416840047995004e-103,4.668538412556500820e-105,5.241870562744482676e-107,4.799203494266844230e-109,3.582857650959261095e-111,2.181059224239495884e-113,1.082637035218250959e-115,4.382034744309503266e-118,1.446259650966511460e-120,3.892191855956218329e-123,8.541216401251260830e-126,1.528349669141560994e-128,2.229991693823536946e-131,2.653146795989051993e-134,2.573930583702251997e-137,2.036150601558771850e-140,1.313410487699330304e-143,6.908258482125996696e-147,2.962880899145005483e-150,1.036185058721189224e-153,2.954867241498542795e-157,6.870939700801905866e-161,1.302782203319532275e-164,2.014211232253850494e-168,2.539310017270457600e-172,2.610381329440124353e-176,2.188112763077478846e-180,1.495591403968293595e-184,8.335539954590730605e-189,3.788192421658690943e-193
2.450184762480781558e-189,5.391387424519684232e-185,9.673413757836070228e-181,1.415260882744356001e-176,1.688382174329373073e-172,1.642413589119274239e-168,1.302782203319458242e-164,8.426333058358712440e-161,4.444090976629607006e-157,1.911194016671002786e-153,6.701995462197924862e-150,1.916377212156552567e-146,4.468228586121376983e-143,8.495076294024323931e-140,1.316972482583526219e-136,1.664806006108085503e-133,1.716042673806698043e-130,1.442347975099009831e-127,9.885292652144456275e-125,5.524417967721885811e-122,2.517451099788797863e-119,9.354338335953709075e-117,2.834279140040969108e-114,7.002444627212969420e-112,1.410698687518057323e-109,2.317375213657839156e-107,3.104101894736575095e-105,3.390416840047802180e-103,3.019588344061444352e-101,2.192905416432547997e-99,1.298582591204466399e-97,6.270421984272812153e-96,2.468888503295819011e-94,7.926540849032114892e-93,2.075121084008121030e-91,4.429765129793484415e-90,7.710729598486804009e-89,1.094429429858141995e-87,1.266652745115172329e-86,1.195376986666171148e-85,9.198769332134677087e-85,5.772076560592943356e-84,2.953329839506845818e-83,1.232166338227621912e-82,4.191835611858081841e-82,1.162831162796858483e-81,2.630307947449240436e-81,4.851477802017621880e-81,7.296574418123158248e-81,8.948319867373227766e-81,8.948319867373227766e-81,7.296574418123158248e-81,4.851477802017621880e-81,2.630307947449240436e-81,1.162831162796858483e-81,4.191835611858081841e-82,1.232166338227621912e-82,2.953329839506845818e-83,5.772076560593271622e-84,9.198769332134677087e-85,1.195376986666171148e-85,1.266652745115172329e-86,1.094429429858141995e-87,7.710729598486804009e-89,4.429765129793484415e-90,2.075121084008121030e-91,7.926540849032114892e-93,2.468888503295819011e-94,6.270421984272812153e-96,1.298582591204466399e-97,2.192905416432547997e-99,3.019588344061444352e-101,3.390416840047898344e-103,3.104101894736575095e-105,2.317375213657839156e-107,1.410698687518097505e-109,7.002444627212969420e-112,2.834279140040969108e-114,9.354338335953709075e-117,2.517451099788797863e-119,5.524417967721258093e-122,9.885292652144456275e-125,1.442347975099091836e-127,1.716042673806698043e-130,1.664806006108085503e-133,1.316972482583451373e-136,8.495076294024323931e-140,4.468228586121630996e-143,1.916377212156443652e-146,6.701995462197924862e-150,1.911194016671328703e-153,4.444090976629607006e-157,8.426333058359190987e-161,1.302782203319384209e-164,1.642413589119274239e-168,1.688382174329564979e-172,1.415260882744356001e-176,9.673413757836070228e-181,5.391387424518765166e-185,2.450184762480781558e-189
1.292239924365854197e-185,2.843445190082060512e-181,5.101807689853244100e-177,7.464157985474271111e-173,8.904613589414593399e-169,8.662172929490291442e-165,6.870939700801905866e-161,4.444090976629607006e-157,2.343836218171808068e-153,1.007973459540769097e-149,3.534666545065854160e-146,1.010707103241645921e-142,2.356566516368898249e-139,4.480346509280392122e-136,6.945779956458240427e-133,8.780271677303971955e-130,9.050496472614747906e-127,7.607016690301610975e-124,5.213553697970617623e-121,2.913606176191660171e-118,1.327716533300216507e-115,4.933525687061985822e-113,1.494813255572764005e-110,3.693124965108738222e-108,7.440096735463435342e-106,1.222195491817870832e-103,1.637119150809434346e-101,1.788123111383861948e-99,1.592546273692253820e-97,1.156549486742968495e-95,6.848790732589415813e-94,3.307052494480267121e-92,1.302104372544069993e-90,4.180498019613171995e-89,1.094429429858141995e-87,2.336280693578192517e-86,4.066678066786461757e-85,5.772076560593271622e-84,6.680391097887297035e-83,6.304479117216874454e-82,4.851477802017759521e-81,3.044222579583484753e-80,1.557601200885810840e-79,6.498508031310491636e-79,2.210795453865096757e-78,6.132830784326555911e-78,1.387237809621168206e-77,2.558694105009054058e-77,3.848250515058995114e-77,4.719389478575235597e-77,4.719389478575235597e-77,3.848250515058995114e-77,2.558694105009054058e-77,1.387237809621168206e-77,6.132830784326555911e-78,2.210795453865096757e-78,6.498508031310491636e-79,1.557601200885810840e-79,3.044222579583571271e-80,4.851477802017759521e-81,6.304479117216874454e-82,6.680391097887297035e-83,5.772076560593271622e-84,4.066678066786461757e-85,2.336280693578192517e-86,1.094429429858141995e-87,4.180498019613171995e-89,1.302104372544069993e-90,3.307052494480267121e-92,6.848790732589415813e-94,1.156549486742968495e-95,1.592546273692253820e-97,1.788123111383963669e-99,1.637119150809434346e-101,1.222195491817870832e-103,7.440096735463647367e-106,3.693124965108738222e-108,1.494813255572764005e-110,4.933525687061985822e-113,1.327716533300216507e-115,2.913606176191494632e-118,5.213553697970617623e-121,7.607016690302044278e-124,9.050496472614747906e-127,8.780271677303971955e-130,6.945779956457845485e-133,4.480346509280392122e-136,2.356566516369032499e-139,1.010707103241645921e-142,3.534666545065854160e-146,1.007973459540769097e-149,2.343836218171808068e-153,4.444090976629859300e-157,6.870939700801124870e-161,8.662172929490291442e-165,8.904613589415099388e-169,7.464157985474271111e-173,5.101807689853244100e-177,2.843445190082060512e-181,1.292239924365854197e-185
5.557314700665115117e-182,1.222831724776889726e-177,2.194046967609457301e-173,3.209982459032651448e-169,3.829454505399251353e-165,3.725192207196582394e-161,2.954867241498207050e-157,1.911194016671002786e-153,1.007973459540769097e-149,4.334818650131445081e-146,1.520093442592191571e-142,4.346574762939487156e-139,1.013448160637665895e-135,1.926785812032140605e-132,2.987052507184419646e-129,3.775980910979620676e-126,3.892191855955775620e-123,3.271419253043214889e-120,2.242103657542978909e-117,1.253004657230625726e-114,5.709882870586819269e-112,2.121676811701257727e-109,6.428487096944675459e-107,1.588238938683365171e-104,3.199634849747477134e-102,5.256086618047205159e-100,7.040477663617947407e-98,7.689874508689644960e-96,6.848790732589415813e-94,4.973774098395176526e-92,2.945342014461815046e-90,1.422207370079844255e-88,5.599737041780475882e-87,1.797835112693740806e-85,4.706625019634441546e-84,1.004724184610907964e-82,1.748886516914778358e-81,2.482298009736008503e-80,2.872921270614580896e-79,2.711259249735447682e-78,2.086391884412159650e-77,1.309176614545252213e-76,6.698508448966002516e-76,2.794701938381337692e-75,9.507588988907734327e-75,2.637441393954209354e-74,5.965855819312329040e-74,1.100373707401831839e-73,1.654951124472728446e-73,2.029586923675917353e-73,2.029586923675917353e-73,1.654951124472728446e-73,1.100373707401831839e-73,5.965855819312329040e-74,2.637441393954209354e-74,9.507588988907734327e-75,2.794701938381337692e-75,6.698508448966002516e-76,1.309176614545289491e-76,2.086391884412159650e-77,2.711259249735447682e-78,2.872921270614580896e-79,2.482298009736008503e-80,1.748886516914778358e-81,1.004724184610907964e-82,4.706625019634441546e-84,1.797835112693740806e-85,5.599737041780475882e-87,1.422207370079844255e-88,2.945342014461815046e-90,4.973774098395176526e-92,6.848790732589415813e-94,7.689874508690082399e-96,7.040477663617947407e-98,5.256086618047205159e-100,3.199634849747477134e-102,1.588238938683410403e-104,6.428487096944675459e-107,2.121676811701257727e-109,5.709882870587144270e-112,1.253004657230625726e-114,2.242103657542978909e-117,3.271419253043400625e-120,3.892191855955775620e-123,3.775980910979835202e-126,2.987052507184249870e-129,1.926785812032140605e-132,1.013448160637781066e-135,4.346574762939240285e-139,1.520093442592191571e-142,4.334818650131937645e-146,1.007973459540769097e-149,1.911194016671328703e-153,2.954867241497871305e-157,3.725192207196582394e-161,3.829454505399251353e-165,3.209982459032651448e-169,2.194046967609457301e-173,1.222831724776820245e-177,5.557314700665115117e-182
